source_rank,tld,source_status,evidence_state,evidence_date,report_ref,fixture_ref,fixture_scope,evidence_note,follow_up_state,follow_up_date,follow_up_report_ref,follow_up_fixture_ref,follow_up_note
616,motorcycles,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
617,quebec,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.quebec | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
618,schwarz,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.schwarz | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
619,sexy,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
620,xn--p1acf,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"whois.nic.xn--p1acf | Unknown, DNS failure | No parser conclusion","","","","",""
621,you,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"whois.nic.you | Unknown, timeout | No parser conclusion","","","","",""
622,restaurant,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.restaurant | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
623,contact,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
624,basketball,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.basketball | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
625,http,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
626,gifts,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.gifts | explicit registry denial | No fake support,"","","","",""
627,mba,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.mba] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicMba | Port-43 explicit TLD is not supported sample google.mba; SHA-256 84ae1920d51b977bd5f0b6eb951ca57635dafae77ae7192d284f672aa4b1461e.,"","","","",""
628,christmas,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
629,enterprises,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
630,vegas,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
631,vote,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,"[whois.afilias.net] | parser_present_unverified | unknown | Whois::Parsers::WhoisAfiliasNet | Shared-host sample google.bet returned explicit unsupported notice (SHA-256 f74ad65a2639f4c00f578fa1f30cb7dc42c6bbd58929e08788a09887a0ab1d95); each TLD was not re-queried after rate limiting, so no per-TLD status is claimed.","","","","",""
632,col,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
633,clothing,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
634,tattoo,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
635,haus,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.haus | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
636,healthcare,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.healthcare | explicit registry denial | No fake support,"","","","",""
637,as132673,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
638,rentals,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.rentals | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
639,investments,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.investments | explicit registry denial | No fake support,"","","","",""
640,intra,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
641,realtor,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
642,realestate,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.realestate] | parser_missing | unavailable | Blank | Port-43 current probe for google.realestate produced timeout or empty response; no parser claim is made.,"","","","",""
643,shoes,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.shoes | unavailable | Added BaseUnsupportedRegistry adapter; exact TLD-not-supported response raises unavailable,"","","","",""
644,ski,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,"[whois.afilias.net] | parser_present_unverified | unknown | Whois::Parsers::WhoisAfiliasNet | Shared-host sample google.bet returned explicit unsupported notice (SHA-256 f74ad65a2639f4c00f578fa1f30cb7dc42c6bbd58929e08788a09887a0ab1d95); each TLD was not re-queried after rate limiting, so no per-TLD status is claimed.","","","","",""
645,foo,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
646,ye,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | adapter_none_excluded | excluded | classification-only | No implementation: server adapter is None.,"","","","",""
647,workgroup,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
648,forsale,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.forsale | explicit registry denial | No fake support,"","","","",""
649,dlink,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
650,gratis,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.gratis | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
651,sky,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.sky | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
652,cw,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,"no WHOIS adapter | delegated, no WHOIS adapter | Keep None","","","","",""
653,holdings,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.holdings] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicHoldings | Port-43 explicit TLD is not supported sample google.holdings; SHA-256 2294c9033be5ba09c8f2c845037d4b46f34b2f522fd6c4b1c796059ddafe6b9a.,"","","","",""
654,trading,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
655,lgwebostv,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
656,coupons,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.coupons | explicit registry denial | No fake support,"","","","",""
657,adult,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
658,music,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | no_server_mapping | excluded | classification-only | No implementation: no locked WHOIS host mapping.,"","","","",""
659,racing,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.racing | registered + authoritative absence | Adapter/fixture,"","","","",""
660,meme,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
661,va,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | Server adapter None; no port-43 parser,"","","","",""
662,barcelona,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.barcelona | Verified registered + no matching objects | Added CentralNic-family adapter,"","","","",""
663,poker,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,"[whois.afilias.net] | parser_present_unverified | unknown | Whois::Parsers::WhoisAfiliasNet | Shared-host sample google.bet returned explicit unsupported notice (SHA-256 f74ad65a2639f4c00f578fa1f30cb7dc42c6bbd58929e08788a09887a0ab1d95); each TLD was not re-queried after rate limiting, so no per-TLD status is claimed.","","","","",""
664,miami,delegated,registered_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.miami] | parser_missing | verified_registered | Whois::Parsers::WhoisNicMiami | Port-43 registered sample google.miami; SHA-256 539402ac1ccdba56328273919da3334e5ac7b16a4cc0cd2075f1c54829ffc2ef.,"","","","",""
665,www,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
666,recipes,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.recipes | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
